"id","ways_index"
29235698,"[29235777L, 29235700L]"
29235700,"[29235666L, 29235698L, 29235766L]"
29235707,"[47682212L, 58690243L, 29235871L]"
29235710,"[29235841L, 30193991L]"
29235722,"[29235773L, 29235842L, 29235663L]"
29235738,"[35976491L, 30193981L, 47660182L]"
29235741,"[29235816L]"
29235746,"[29235761L, 29235766L]"
29235748,"[29235753L, 29235749L]"
29235749,"[29235761L, 29235748L]"
29235753,"[29235786L, 29235748L]"
29235761,"[29235746L, 29235749L]"
29235766,"[29235746L, 29235700L, 29235954L]"
29235773,"[29235722L, 58690243L]"
29235777,"[29235698L, 47634733L, 29235793L]"
29235786,"[29235753L, 29235803L]"
29235793,"[29235803L, 29235777L]"
29235803,"[29235793L, 29235786L]"
29235812,"[29235816L, 29235815L]"
29235815,"[29235874L, 29235812L]"
29235816,"[29235812L, 29235741L]"
29235823,"[29235824L, 29131831L]"
29235824,"[29235666L, 29235823L]"
29235826,"[29235827L, 29235663L]"
29235827,"[29235826L, 127017996L]"
29235839,"[29235662L]"
29235841,"[29235842L, 29235710L]"
29235842,"[29235841L, 29235722L]"
29235871,"[29235707L, 58690243L]"
29235874,"[29235815L, 29235954L, 30193991L]"
29235954,"[29235874L, 29235766L, 47682215L]"
29236085,"[47623936L, 127017858L, 47623935L, 127017877L]"
29236087,"[127017818L, 47623815L, 127017806L, 47623879L]"
29237368,"[42499082L, 47577965L, 29136270L]"
29237581,"[42499364L, 102413737L, 42499340L, 55342480L, 102413715L, 102413717L, 42499387L]"
29237583,"[55342240L, 55342426L, 55342391L]"
29237585,"[47575820L, 55342215L]"
29237655,"[30558567L, 26289500L]"
29241049,"[123907306L, 88217547L]"
29241052,"[]"
29241065,"[29241090L, 29241045L]"
29241072,"[123907306L, 29241045L, 25109918L]"
29241083,"[29241084L, 29241045L]"
29241084,"[29241083L, 29241085L]"
29241085,"[29241084L]"
29241090,"[29241065L, 29241092L]"
29241092,"[29241090L]"
29241106,"[29241045L, 25109918L]"
29241112,"[29241045L, 25109918L]"
29241124,"[29241045L, 25109918L]"
29241129,"[29241045L, 25109918L]"
29241166,"[29241468L, 29241247L]"
29241440,"[29241726L, 29241718L, 29241686L]"
29241468,"[29241166L, 29241488L, 29241470L, 29241686L]"
29241470,"[29241468L]"
29241488,"[29241468L]"
29241686,"[29241440L, 29241468L, 29241718L]"
29241718,"[29241440L, 29241732L, 29241686L]"
29241726,"[29241440L, 29241732L, 29241869L]"
29241732,"[29241718L, 29241726L]"
29241868,"[29241869L]"
29241869,"[29241868L, 29241726L]"
29241925,"[128009716L, 33681012L, 136874855L]"
29242028,"[114637120L, 47502190L]"
29242189,"[139831173L, 139822641L, 139822639L]"
29252622,"[23215394L, 27997413L, 23167980L, 23311468L, 23133394L, 29129683L, 23443316L, 27997430L, 23285436L]"
29252648,"[23178299L, 23104293L, 23134470L, 23104234L, 23239867L, 23178294L, 30048216L, 23285435L, 23114181L]"
29253022,"[47572995L, 47572996L, 133902414L, 29182551L]"
29253074,"[47573160L, 133902414L, 47573158L, 47573143L]"
29253109,"[32881105L, 106651659L, 133902412L]"
29253122,"[103408960L, 32881092L, 133902411L, 32881102L, 32881106L, 103408958L]"
29253214,"[133902413L, 47573039L, 47573041L, 29182549L, 47573148L, 47573149L]"
29253290,"[29253305L, 29371180L, 47683634L]"
29253305,"[29253290L, 31758293L]"
29253308,"[115505265L, 126906003L, 126906004L, 31758293L, 126906006L, 29371260L]"
29253329,"[29377379L, 47683663L]"
29253334,"[115499698L, 47683691L, 29377965L]"
29253391,"[47573512L, 127017995L, 47573565L, 47573491L]"
29257254,"[103143714L, 29257572L, 136965836L, 34104274L, 29257270L]"
29257270,"[103143714L, 121903963L, 121903973L, 29257254L, 121903980L, 103143718L, 22800044L, 29268852L, 22800057L, 29268890L, 103143707L, 103143706L]"
29257413,"[42360987L, 22800037L, 29257576L, 42412195L, 42360347L, 29257567L]"
29257471,"[42412195L, 29257572L, 22800037L, 42360839L, 29257576L, 60110802L, 42360347L]"
29257567,"[103143714L, 42412195L, 29257413L]"
29257572,"[42412195L, 29257254L, 29257471L]"
29257576,"[29257413L, 60110774L, 24385495L, 105137980L, 29257471L]"
29257599,"[24399561L, 29269021L]"
29257601,"[24399560L, 13740770L, 29269021L]"
29257602,"[24399560L, 103143721L, 29269018L]"
29257663,"[24399561L, 13740750L]"
29257673,"[29257674L, 29257699L]"
29257674,"[29257673L, 29269018L, 121903981L]"
29257699,"[22800037L, 29257673L, 42360401L, 60110771L, 42360347L, 60064575L]"
29257716,"[42362228L, 42362253L, 121399247L, 42411828L, 42411830L, 42412027L, 42411902L]"
29257863,"[60500064L, 23892323L, 60051366L, 67979592L, 60065805L, 16266618L]"
29257927,"[30186429L, 30186453L, 30186469L]"
29258164,"[29258169L, 128690877L, 120497086L]"
29258169,"[120495427L, 120495334L, 29258164L, 29258265L, 120495421L]"
29258170,"[128690880L, 9747906L, 102938411L, 128690884L, 120497099L, 102938412L, 128690882L, 55885838L, 30186575L, 60064110L, 29258263L]"
29258263,"[120495424L, 120495441L, 29258170L, 120497033L]"
29258265,"[29258169L, 120495383L, 120495438L]"
29261667,"[29261675L, 111477964L, 5135889L, 115646458L, 9701854L]"
29261675,"[60785483L, 29261667L]"
29261934,"[120497057L, 115677923L, 5169159L, 23717995L, 22788463L, 120495344L, 120495412L, 9701880L, 23383674L, 120495355L, 115646460L, 9701885L, 9701851L, 30879935L]"
29261965,"[5169160L, 60943123L, 5169171L, 30879941L]"
29262080,"[29262374L, 5212294L]"
29262364,"[122923059L, 29262365L]"
29262365,"[5217972L, 29262364L, 5212774L, 120521077L]"
29262374,"[29262080L, 5168720L, 120521088L, 122923057L]"
29262756,"[5218048L, 122923050L]"
29262811,"[29316242L, 29262812L]"
29262812,"[42709787L, 29262811L]"
29262815,"[29262816L, 42709789L]"
29262816,"[29316243L, 29262815L]"
29262895,"[5217964L, 5168718L]"
29262922,"[29309217L, 33613382L, 33613383L, 29262924L, 128949611L, 60495788L, 29314798L, 29309202L, 29201953L, 30887785L, 29262968L, 28947838L]"
29262924,"[122923050L, 29262922L]"
29262960,"[29262968L, 28947838L, 33613383L]"
29262968,"[29262992L, 55887590L, 29262922L, 60121484L, 29262960L, 28947838L]"
29262992,"[29262968L, 29309205L, 28947838L, 33613383L]"
29268483,"[120497122L, 120495364L, 120497061L, 22788135L, 60110696L, 22800073L, 22800077L, 29268493L, 42661586L, 121399219L, 29268626L, 42502409L, 120495385L, 42662682L, 42662685L]"
29268493,"[29268483L, 5168726L]"
29268517,"[60500068L, 22800041L, 60500108L, 120495325L]"
29268563,"[120497125L, 120497008L, 29268566L, 120495325L, 121062238L]"
29268565,"[120497125L, 127714571L, 120497008L, 127714580L, 120495325L]"
29268566,"[22800041L, 29268563L, 120497125L]"
29268626,"[121062240L, 120497122L, 29268483L, 120495385L, 120495325L, 121062238L]"
29268694,"[22800041L, 120497141L]"
29268737,"[120495322L, 29268875L, 29268892L, 29268785L]"
29268754,"[120495322L, 26812204L, 33681034L]"
29268785,"[29268737L, 120495322L, 33681034L]"
29268794,"[29268929L, 121903957L]"
29268852,"[60110720L, 96149456L, 29268877L, 22800080L, 29257270L, 22800057L]"
29268875,"[29268737L, 29268877L]"
29268877,"[29268875L, 29268852L]"
29268890,"[29268892L, 29257270L]"
29268892,"[29268737L, 29268890L]"
29268926,"[4843681L, 29268929L]"
29268929,"[29268794L, 29268932L, 29268926L]"
29268932,"[29268929L, 120495426L, 4843692L, 9747026L, 120495411L, 120496989L, 120495423L]"
29269018,"[29257674L, 29257602L]"
29269021,"[29257601L, 29257599L]"
29276907,"[23901570L, 51768308L]"
29276912,"[42399296L, 42399332L, 42399306L, 121781875L, 29276921L, 84381721L, 47503902L]"
29276918,"[47503905L, 30748354L, 29276935L, 47502828L, 47503021L, 84515031L, 84515034L]"
29276921,"[29276912L, 29276981L]"
29276935,"[29276968L, 29276918L]"
29276968,"[29276935L, 114108340L, 29277022L, 42943446L, 42943417L, 25446425L, 25446430L]"
29276981,"[114108340L, 42943446L, 25446425L, 29276921L, 25446426L, 29277022L]"
29277022,"[42398961L, 42398920L, 42943402L, 42943408L, 29276968L, 84515026L, 121653918L, 29276981L]"
29277038,"[47503905L, 139339330L, 109497828L, 121803025L, 84381714L, 47503991L, 121781880L]"
29277045,"[29422168L, 128009726L, 29422230L, 29422141L]"
29277061,"[109497820L, 128009674L, 114077009L, 128009714L, 128009715L, 109497845L, 22758748L]"
29277073,"[127464507L, 29422181L, 42454222L, 127464425L]"
29277074,"[121651112L, 32594204L]"
29277076,"[30748354L, 30748355L, 127464425L, 84087414L, 30748377L, 32594204L]"
29277112,"[32594183L, 121651112L, 42489897L, 94253070L, 42489908L, 42489946L, 29277116L]"
29277116,"[29277112L, 121651116L, 42489946L, 121651112L]"
29280944,"[47689120L, 78628103L, 47687786L, 47691506L, 47688501L, 127017783L, 47688472L, 47690937L, 47688637L]"
29281143,"[29281217L, 29459649L, 127017931L, 127017933L, 47684314L, 47683739L, 105006778L]"
29281217,"[104438338L, 31788581L, 115506854L, 47683745L, 29371180L, 47683714L, 47683759L, 58692209L, 29281143L, 47683739L]"
29292327,"[29292342L, 27031248L, 42413942L, 121907229L, 121907231L]"
29292342,"[26403781L, 29292327L]"
29292473,"[106996384L, 106996385L, 106996389L, 26391783L, 106996392L, 47576905L, 106996370L, 23215541L, 23133401L, 106996376L, 29292506L, 106996379L, 30052668L]"
29292506,"[47577062L, 30052841L, 58648625L, 106995827L, 29292473L]"
29292512,"[29292513L, 106996386L, 106996390L, 5168962L, 106996368L, 106996373L, 121907226L, 121907227L, 106996380L, 106996382L]"
29292513,"[29292512L, 5168954L]"
29292523,"[29292524L, 106996974L]"
29292524,"[26391564L, 29292523L, 106996379L]"
29293345,"[33616388L, 27274373L, 42710022L, 30765889L, 42710153L, 59217037L, 120521710L, 42710029L, 30765872L, 59217085L, 107125044L, 29293357L, 29293372L, 30765885L]"
29293357,"[29293345L, 128490599L, 42675817L, 127843403L, 120521710L, 4908400L, 59216979L, 30752919L, 59217016L]"
29293372,"[59217040L, 60210756L, 60210806L, 29293345L]"
29293382,"[59217024L, 59217091L, 33611941L, 26295671L, 42710138L, 42710139L]"
29293482,"[30838530L, 30118339L, 33657797L, 127844305L, 33657832L, 30784841L, 33612552L, 59210769L, 33612595L, 59210776L, 29293541L, 127844316L, 59210717L, 59210719L]"
29293541,"[30765954L, 26295556L, 30838344L, 29293482L, 26295231L, 26354386L, 59210935L, 59210713L, 28947754L, 127844316L, 42676061L, 42676069L]"
29293554,"[59198255L, 42489019L, 59198118L, 30025281L, 30838601L, 33612555L, 59198188L, 59198253L, 87339983L, 127844305L, 127844312L, 59198171L]"
29309151,"[104131025L, 33613623L]"
29309154,"[29309165L, 29309190L]"
29309155,"[104131026L, 104131029L, 104131022L, 33613623L]"
29309156,"[104131025L, 29309165L]"
29309159,"[29309162L, 33681310L]"
29309162,"[29309165L, 29309159L]"
29309164,"[121362946L, 121980168L, 29309165L, 30152269L, 121907190L, 107133817L, 27031247L, 107135868L]"
29309165,"[29309154L, 29309156L, 29309162L, 29309164L, 22797936L]"
29309166,"[121907232L, 34104257L, 29309189L, 29309194L, 29309197L]"
29309168,"[121907216L, 29131107L, 42746887L]"
29309186,"[9701307L, 29309189L]"
29309189,"[29309186L, 29309166L]"
29309190,"[29309154L, 104131022L]"
29309191,"[33681306L, 104129620L]"
29309194,"[104129620L, 29309166L]"
29309196,"[104129603L, 29309197L]"
29309197,"[29309196L, 29309166L]"
29309201,"[30887526L, 33611942L, 30803431L, 104129623L, 22797977L, 33613470L]"
29309202,"[104129568L, 33613382L, 30887526L, 29262922L, 29309205L, 55887612L]"
29309205,"[29262992L, 29201953L, 29309202L, 33613383L]"
29309208,"[29309217L, 29309210L, 33613382L]"
29309210,"[29309208L, 5217964L, 22801740L]"
29309211,"[33613382L, 42344725L, 47692439L, 29309213L, 29309214L]"
29309213,"[29309217L, 33613382L, 42345224L, 22798029L, 69971912L, 29309211L]"
29309214,"[29309211L, 42344966L, 22798029L]"
29309217,"[29309220L, 33613383L, 5217964L, 29262922L, 22801740L, 22798029L, 22801742L, 29309208L, 29309213L]"
29309220,"[29309217L, 29309226L, 33613382L, 69971911L]"
29309223,"[29309224L, 29309226L, 25006935L]"
29309224,"[29309225L, 29309223L]"
29309225,"[29309224L]"
29309226,"[29309220L, 29309223L]"
29309227,"[30768347L, 28947818L, 22801742L, 29309230L]"
29309229,"[42345248L, 42345315L, 33615431L, 29309230L, 29171418L, 127017788L]"
29309230,"[29309227L, 29309229L]"
29309233,"[28947816L, 29315353L, 22801742L, 33617271L]"
29314797,"[29314838L, 29314798L]"
29314798,"[128949632L, 26403618L, 29314820L, 26403780L, 30887974L, 30887785L, 29262922L, 128949611L, 128949612L, 29314797L, 25091217L, 60495730L, 128949622L, 33617271L, 128949625L, 29315353L, 128949630L]"
29314820,"[30052578L, 29314891L, 30052868L, 26403781L, 42365768L, 42709835L, 29315149L, 29314798L, 30052855L, 26403674L, 25007013L]"
29314828,"[33679309L, 29314838L]"
29314829,"[33679310L, 29314837L]"
29314837,"[5169121L, 29314829L]"
29314838,"[26403783L, 29314828L, 29314797L, 23378514L, 26391507L]"
29314891,"[30888192L, 128949623L, 29314820L, 26403781L, 5217964L, 128949613L, 128949614L, 128949611L, 30768347L, 116558770L, 29314933L, 128949622L, 33617271L, 29315353L, 128949627L]"
29314933,"[29314891L, 42365809L, 42709835L, 42346735L, 29315441L, 42709844L, 42365782L]"
29314939,"[42345224L, 42709844L, 29314967L]"
29314967,"[29171330L, 29171387L, 29315149L, 127017875L, 42709844L, 26391288L, 29314939L, 29171390L]"
29315147,"[29315149L, 29315150L]"
29315149,"[29315147L, 29314820L, 29314967L]"
29315150,"[42345224L, 29315147L, 29315156L]"
29315153,"[29171227L, 29171373L]"
29315156,"[42345224L, 29315162L, 29315150L, 42344495L]"
29315162,"[42345224L, 29315156L]"
29315353,"[42365823L, 29309233L, 29314891L, 29314798L, 42346735L, 29315441L, 42365782L, 29315535L, 42365809L]"
29315441,"[42709829L, 29314933L, 33617271L, 29315353L, 25006941L]"
29315535,"[28947816L, 25006935L, 22801743L, 33617271L, 36882584L, 29315353L, 29171387L, 42365823L]"
29316169,"[42709810L, 29316221L, 42709798L]"
29316218,"[42709800L, 104129583L, 103505917L, 104129565L]"
29316221,"[28927280L, 29316169L, 42709798L]"
29316242,"[42709800L, 29262811L]"
29316243,"[29262816L, 42709798L]"
29337221,"[29337234L, 32881107L, 47573244L, 47573247L]"
29337224,"[127031112L, 29337233L, 127031009L]"
29337231,"[47573240L, 29337233L, 47573249L, 26320453L]"
29337233,"[29337224L, 29337231L]"
29337234,"[29337235L, 29337221L]"
29337235,"[29337241L, 29337234L, 29337243L, 29337325L]"
29337241,"[29337243L, 29337235L, 29337246L]"
29337243,"[29337241L, 29337235L, 29337246L]"
29337244,"[29337252L, 29377362L, 29337294L]"
29337246,"[29337296L, 29337241L, 29337243L]"
29337252,"[29337244L, 29337294L, 29337297L]"
29337294,"[29337252L, 29377362L, 29337244L]"
29337296,"[29337246L, 127031071L]"
29337297,"[29337298L, 29337252L]"
29337298,"[29337297L, 127031065L, 127031055L]"
29337322,"[48914835L]"
29337325,"[127031114L, 29337235L]"
29371180,"[29371266L, 47573510L, 47573512L, 47683861L, 58689302L, 47683739L, 58692901L, 47685158L, 127017896L, 29253290L, 58692525L, 127017775L, 58692211L, 104489400L, 29281217L, 104438338L, 127017931L, 127017933L, 58692691L, 120383068L, 31960545L, 58693605L, 47573491L, 47573496L]"
29371260,"[31788581L, 126906003L, 126906004L, 31758293L, 126906006L, 29253308L]"
29371266,"[31788581L, 29371180L, 31814444L, 31779823L, 31814388L, 47683926L, 31821815L, 31814623L]"
29377362,"[29337294L, 127031034L, 29337244L, 127031066L, 127031039L]"
29377379,"[29253329L, 127031076L]"
29377406,"[31860452L, 127031077L, 31860652L, 31758487L, 127031066L, 31814938L]"
29377418,"[31960603L, 31779846L, 31960563L, 31814740L, 31758487L, 31779803L, 31822493L, 31960607L]"
29377571,"[55784785L, 42493371L]"
29377587,"[47573381L, 50636517L]"
29377719,"[127031098L, 29377875L]"
29377722,"[127031037L, 29377734L, 127031013L]"
29377734,"[127031104L, 29377722L]"
29377875,"[127031072L, 127031085L, 127031038L, 29377719L]"
29377964,"[127031085L, 29377965L]"
29377965,"[29377964L, 29253334L]"
29378000,"[31757280L, 127156363L, 31757284L, 127156359L, 127156362L, 42749483L, 42749484L, 42712367L, 127156401L, 127156356L, 127156348L, 42749476L]"
29380252,"[29171210L, 55894115L, 30052542L]"
29380264,"[55893954L, 47621668L, 47621670L, 29380268L, 29380303L, 47621520L, 47621556L, 47693435L]"
29380268,"[47620262L, 29380264L, 47621581L, 47621614L, 29380303L, 47621556L, 26390996L, 30052542L]"
29380303,"[29380264L, 29380268L, 47621581L, 47620270L, 47621556L, 26390996L, 30052542L]"
29382934,"[42399970L, 42366665L, 30064875L, 60110736L, 139339319L, 42399576L]"
29421962,"[26403971L, 42489573L, 42489577L, 42489579L, 42489561L, 25446426L, 119983706L, 25446430L]"
29421985,"[121649187L, 29422061L, 32594193L, 119983733L, 119983711L]"
29421996,"[121649218L, 121651144L, 121649180L, 114108340L, 106879542L, 121651124L, 42490332L, 121651134L]"
29422013,"[119983704L, 25446438L]"
29422026,"[29422145L, 121649186L, 30748355L, 121649192L, 121651125L, 32594233L, 121649183L]"
29422031,"[121649190L, 121651210L, 119983732L, 29422069L, 119983704L]"
29422061,"[121651152L, 29421985L, 42372296L]"
29422069,"[42489897L, 29422031L, 32594192L, 121649207L, 121649275L, 121653919L, 42489887L]"
29422113,"[42427340L, 42454222L, 29422130L, 47502422L, 121649214L]"
29422115,"[121649186L, 121649192L, 121651149L, 121651151L, 29422130L, 30748355L, 121651156L, 121651125L, 47502422L, 121649183L]"
29422130,"[29422176L, 29422113L, 29422115L, 29422181L, 29422168L, 29422203L, 121649276L, 47498814L]"
29422141,"[29422176L, 59452097L, 128009699L, 30065156L, 30065189L, 121649226L, 42426045L, 42426787L, 114076957L, 29277045L, 60500727L, 30065019L, 121651130L, 121649279L, 60500734L, 29422143L]"
29422143,"[32594221L, 29422141L]"
29422145,"[29422026L, 29422230L]"
29422168,"[60500734L, 42426787L, 30065156L, 30065189L, 60500742L, 121649217L, 121651145L, 60500524L, 42427117L, 128009710L, 128009725L, 47502449L, 29422130L, 128009699L, 29277045L, 128009726L, 60500602L, 42426045L, 30065310L]"
29422176,"[121649226L, 60500556L, 29422130L, 47502484L, 121651130L, 29422141L, 60500734L]"
29422181,"[136512002L, 30748163L, 136512005L, 84381705L, 42454284L, 114108304L, 29277073L, 136512018L, 42428181L, 136512024L, 136512025L, 84381722L, 84381728L, 136512037L, 136512038L, 47502449L, 84385323L, 30748082L, 47502895L, 29422130L, 127464507L, 42427340L, 84515024L, 106623204L, 25446417L, 121781866L, 42427889L, 127464434L, 47503991L]"
29422187,"[42489888L, 121649224L, 121651116L, 121649260L, 42489897L, 121649207L, 121649275L, 121653919L, 42489887L]"
29422203,"[47499110L, 42725649L, 89570346L, 47502135L, 47499500L, 47502450L, 47498990L, 47499181L, 106617488L, 47501501L, 29422130L, 42725651L, 42416174L, 42725546L, 42416314L, 114637117L, 42725535L]"
29422230,"[60500734L, 42426787L, 30065156L, 121649217L, 121651145L, 29422145L, 60500524L, 42427117L, 128009699L, 114076963L, 29277045L, 30065014L, 60500602L, 42426045L, 30065310L, 30065189L]"
29422309,"[30784359L, 30766482L, 30784366L, 30766481L, 30802770L]"
29459649,"[47684502L, 31822442L, 31961195L, 31814444L, 31814765L, 47684783L, 47683926L, 29281143L, 47684057L, 31960901L, 31961148L, 31822493L, 31814623L]"
29484730,"[42713475L, 27054405L, 121651115L, 119983797L, 42490325L]"
29484789,"[121651120L, 32594193L]"
29549788,"[128490592L, 127843744L, 127844297L, 127844300L, 4908397L, 128491123L, 4231223L]"
29549799,"[127467617L, 94847451L, 29549828L]"
29549828,"[47499149L, 29549799L]"
29549940,"[87341729L, 33681544L, 22799185L, 87339958L, 87341721L, 42491092L, 87341723L]"
29549943,"[33681619L, 87341733L, 9476038L]"
29550009,"[127844296L, 127844297L, 127844300L, 33612719L, 127844310L]"
29550020,"[34104294L, 30042374L, 127844300L, 127844302L, 87339983L, 33612724L, 33612725L, 127844316L]"
29577449,"[4484481L, 22799249L, 4484777L, 60500733L, 114637119L]"
29577745,"[4484480L, 102964262L, 4484777L, 60500523L, 4263917L, 60500719L, 22799249L, 60500733L, 114637119L]"
29578214,"[47499003L, 47498990L]"
29578222,"[127468256L, 94847328L, 94847451L, 102969572L, 127467621L, 60500697L, 94847445L, 39116267L, 102969568L, 127468271L, 87341736L, 127467611L, 127467605L, 94847447L, 94847448L, 127467620L, 47499002L, 127481755L, 127481754L, 94847327L]"
29812486,"[26679376L, 29812660L, 29812597L]"
29812597,"[122345024L, 122345027L, 29812486L, 29813003L, 42454168L, 136728280L]"
29812660,"[29812486L]"
29812789,"[26679376L, 136728280L, 122345930L, 42943233L]"
